Адрес,Направление,Номер полосы,Дата,Время,Скорость,Поток,Долгота,Широта
"(2023) г. Тула, просп. Ленина – ул. Николая Руднева (к ул. Николая Руднева)",0,0,17.03.2025,13:00:00,11.174752125,397,37.5855801210966,54.1579267572139
"(2023) г. Тула, просп. Ленина – ул. Николая Руднева (к ул. Николая Руднева)",0,0,17.03.2025,14:00:00,7.751481375000002,239,37.5855801210966,54.1579267572139
"(2023) г. Тула, просп. Ленина – ул. Николая Руднева (к ул. Николая Руднева)",0,1,17.03.2025,06:00:00,2.969606483333333,28,37.5855801210966,54.1579267572139
"(2023) г. Тула, просп. Ленина – ул. Николая Руднева (к ул. Николая Руднева)",0,1,17.03.2025,07:00:00,11.473909883333333,171,37.5855801210966,54.1579267572139
"(2023) г. Тула, просп. Ленина – ул. Николая Руднева (к ул. Николая Руднева)",0,1,17.03.2025,08:00:00,14.72139986666667,229,37.5855801210966,54.1579267572139
"(2023) г. Тула, просп. Ленина – ул. Николая Руднева (к ул. Николая Руднева)",0,1,17.03.2025,09:00:00,11.839947075,189,37.5855801210966,54.1579267572139
"(2023) г. Тула, просп. Ленина – ул. Николая Руднева (к ул. Николая Руднева)",0,1,17.03.2025,10:00:00,10.8162735,244,37.5855801210966,54.1579267572139
"(2023) г. Тула, просп. Ленина – ул. Николая Руднева (к ул. Николая Руднева)",0,1,17.03.2025,11:00:00,12.07068504166667,294,37.5855801210966,54.1579267572139
"(2023) г. Тула, просп. Ленина – ул. Николая Руднева (к ул. Николая Руднева)",0,1,17.03.2025,12:00:00,15.288200458333334,288,37.5855801210966,54.1579267572139
"(2023) г. Тула, просп. Ленина – ул. Николая Руднева (к ул. Николая Руднева)",0,1,17.03.2025,13:00:00,11.62724116666667,267,37.5855801210966,54.1579267572139
"(2023) г. Тула, просп. Ленина – ул. Николая Руднева (к ул. Николая Руднева)",0,1,17.03.2025,14:00:00,7.637127208333333,139,37.5855801210966,54.1579267572139
"(2023) г. Тула, просп. Ленина – ул. Николая Руднева (к ул. Николая Руднева)",0,2,17.03.2025,06:00:00,8.635380966666666,71,37.5855801210966,54.1579267572139
"(2023) г. Тула, просп. Ленина – ул. Николая Руднева (к ул. Николая Руднева)",0,2,17.03.2025,07:00:00,24.71895675,507,37.5855801210966,54.1579267572139
"(2023) г. Тула, просп. Ленина – ул. Николая Руднева (к ул. Николая Руднева)",0,2,17.03.2025,08:00:00,26.47800816666667,570,37.5855801210966,54.1579267572139
"(2023) г. Тула, просп. Ленина – ул. Николая Руднева (к ул. Николая Руднева)",0,2,17.03.2025,09:00:00,24.62901666666667,467,37.5855801210966,54.1579267572139
"(2023) г. Тула, просп. Ленина – ул. Николая Руднева (к ул. Николая Руднева)",0,2,17.03.2025,10:00:00,26.183175833333333,419,37.5855801210966,54.1579267572139
"(2023) г. Тула, просп. Ленина – ул. Николая Руднева (к ул. Николая Руднева)",0,2,17.03.2025,11:00:00,25.026735125,420,37.5855801210966,54.1579267572139
"(2023) г. Тула, просп. Ленина – ул. Николая Руднева (к ул. Николая Руднева)",0,2,17.03.2025,12:00:00,26.011194583333335,471,37.5855801210966,54.1579267572139
"(2023) г. Тула, просп. Ленина – ул. Николая Руднева (к ул. Николая Руднева)",0,2,17.03.2025,13:00:00,26.25202341666667,413,37.5855801210966,54.1579267572139
"(2023) г. Тула, просп. Ленина – ул. Николая Руднева (к ул. Николая Руднева)",0,2,17.03.2025,14:00:00,14.468505708333332,267,37.5855801210966,54.1579267572139
"(2024) г. Тула, Советская ул. - ул. Дзержинского (от Пионерской ул.)",0,0,17.03.2025,07:00:00,8.527142041666666,32,37.6277639856531,54.1913355378297
"(2024) г. Тула, Советская ул. - ул. Дзержинского (от Пионерской ул.)",0,0,17.03.2025,08:00:00,4.562217724999999,35,37.6277639856531,54.1913355378297
"(2024) г. Тула, Советская ул. - ул. Дзержинского (от Пионерской ул.)",0,0,17.03.2025,09:00:00,16.342845608333334,17,37.6277639856531,54.1913355378297
"(2024) г. Тула, Советская ул. - ул. Дзержинского (от Пионерской ул.)",0,0,17.03.2025,10:00:00,6.241173116666666,20,37.6277639856531,54.1913355378297
"(2024) г. Тула, Советская ул. - ул. Дзержинского (от Пионерской ул.)",0,0,17.03.2025,11:00:00,27.71323483333333,12,37.6277639856531,54.1913355378297
"(2024) г. Тула, Советская ул. - ул. Дзержинского (от Пионерской ул.)",0,0,17.03.2025,12:00:00,8.810721891666667,22,37.6277639856531,54.1913355378297
"(2024) г. Тула, Советская ул. - ул. Дзержинского (от Пионерской ул.)",0,0,17.03.2025,13:00:00,24.687658025,25,37.6277639856531,54.1913355378297
"(2024) г. Тула, Советская ул. - ул. Дзержинского (от Пионерской ул.)",0,0,17.03.2025,14:00:00,0.88920525,14,37.6277639856531,54.1913355378297
"(2024) г. Тула, Советская ул. - ул. Дзержинского (от Пионерской ул.)",0,1,17.03.2025,06:00:00,9.832366916666667,29,37.6277639856531,54.1913355378297
"(2024) г. Тула, Советская ул. - ул. Дзержинского (от Пионерской ул.)",0,1,17.03.2025,07:00:00,48.726719749999994,200,37.6277639856531,54.1913355378297
"(2024) г. Тула, Советская ул. - ул. Дзержинского (от Пионерской ул.)",0,1,17.03.2025,08:00:00,35.20002699999999,249,37.6277639856531,54.1913355378297
"(2024) г. Тула, Советская ул. - ул. Дзержинского (от Пионерской ул.)",0,1,17.03.2025,09:00:00,41.495545666666665,218,37.6277639856531,54.1913355378297
"(2024) г. Тула, Советская ул. - ул. Дзержинского (от Пионерской ул.)",0,1,17.03.2025,10:00:00,63.12979791666667,176,37.6277639856531,54.1913355378297
"(2024) г. Тула, Советская ул. - ул. Дзержинского (от Пионерской ул.)",0,1,17.03.2025,11:00:00,35.67491116666666,185,37.6277639856531,54.1913355378297
"(2024) г. Тула, Советская ул. - ул. Дзержинского (от Пионерской ул.)",0,1,17.03.2025,12:00:00,38.71229158333333,210,37.6277639856531,54.1913355378297
"(2024) г. Тула, Советская ул. - ул. Дзержинского (от Пионерской ул.)",0,1,17.03.2025,13:00:00,28.740174500000006,206,37.6277639856531,54.1913355378297
"(2024) г. Тула, Советская ул. - ул. Дзержинского (от Пионерской ул.)",0,1,17.03.2025,14:00:00,39.32574091666667,149,37.6277639856531,54.1913355378297
"(2024) г. Тула, Советская ул. - ул. Дзержинского (от Пионерской ул.)",0,2,17.03.2025,06:00:00,10.007307058333334,47,37.6277639856531,54.1913355378297
"(2024) г. Тула, Советская ул. - ул. Дзержинского (от Пионерской ул.)",0,2,17.03.2025,07:00:00,41.86347033333333,278,37.6277639856531,54.1913355378297
"(2024) г. Тула, Советская ул. - ул. Дзержинского (от Пионерской ул.)",0,2,17.03.2025,08:00:00,39.112062333333334,305,37.6277639856531,54.1913355378297
"(2024) г. Тула, Советская ул. - ул. Дзержинского (от Пионерской ул.)",0,2,17.03.2025,09:00:00,39.27554358333334,267,37.6277639856531,54.1913355378297
"(2024) г. Тула, Советская ул. - ул. Дзержинского (от Пионерской ул.)",0,2,17.03.2025,10:00:00,37.5527095,165,37.6277639856531,54.1913355378297
"(2024) г. Тула, Советская ул. - ул. Дзержинского (от Пионерской ул.)",0,2,17.03.2025,11:00:00,28.690974166666663,178,37.6277639856531,54.1913355378297
"(2024) г. Тула, Советская ул. - ул. Дзержинского (от Пионерской ул.)",0,2,17.03.2025,12:00:00,32.20969433333333,179,37.6277639856531,54.1913355378297
"(2024) г. Тула, Советская ул. - ул. Дзержинского (от Пионерской ул.)",0,2,17.03.2025,13:00:00,21.469158166666663,259,37.6277639856531,54.1913355378297
"(2024) г. Тула, Советская ул. - ул. Дзержинского (от Пионерской ул.)",0,2,17.03.2025,14:00:00,25.75089399166667,169,37.6277639856531,54.1913355378297
"(2024) г. Тула, Советская ул. - ул. Дзержинского (от Пионерской ул.)",0,3,17.03.2025,11:00:00,3.825737475,5,37.6277639856531,54.1913355378297
"(2022) г. Тула, ул. Каракозова – ул. Марата (в центр)",0,0,17.03.2025,00:00:00,18.677934333333333,12,37.6519663602691,54.207249085056
"(2022) г. Тула, ул. Каракозова – ул. Марата (в центр)",0,0,17.03.2025,01:00:00,8.470816666666666,2,37.6519663602691,54.207249085056
"(2022) г. Тула, ул. Каракозова – ул. Марата (в центр)",0,0,17.03.2025,02:00:00,22.19113033333333,12,37.6519663602691,54.207249085056
"(2022) г. Тула, ул. Каракозова – ул. Марата (в центр)",0,0,17.03.2025,03:00:00,14.192037833333332,17,37.6519663602691,54.207249085056
"(2022) г. Тула, ул. Каракозова – ул. Марата (в центр)",0,0,17.03.2025,04:00:00,12.050111000000001,13,37.6519663602691,54.207249085056
"(2022) г. Тула, ул. Каракозова – ул. Марата (в центр)",0,0,17.03.2025,05:00:00,1.0531065833333333,7,37.6519663602691,54.207249085056
"(2022) г. Тула, ул. Каракозова – ул. Марата (в центр)",0,0,17.03.2025,06:00:00,13.521538725,208,37.6519663602691,54.207249085056
"(2022) г. Тула, ул. Каракозова – ул. Марата (в центр)",0,0,17.03.2025,07:00:00,15.317277166666663,371,37.6519663602691,54.207249085056
"(2022) г. Тула, ул. Каракозова – ул. Марата (в центр)",0,0,17.03.2025,08:00:00,12.331843666666666,361,37.6519663602691,54.207249085056
"(2022) г. Тула, ул. Каракозова – ул. Марата (в центр)",0,0,17.03.2025,09:00:00,14.083119000000002,353,37.6519663602691,54.207249085056
"(2022) г. Тула, ул. Каракозова – ул. Марата (в центр)",0,0,17.03.2025,10:00:00,15.979964324999997,321,37.6519663602691,54.207249085056
"(2022) г. Тула, ул. Каракозова – ул. Марата (в центр)",0,0,17.03.2025,11:00:00,17.498049041666665,286,37.6519663602691,54.207249085056
"(2022) г. Тула, ул. Каракозова – ул. Марата (в центр)",0,0,17.03.2025,12:00:00,21.000483083333332,265,37.6519663602691,54.207249085056
"(2022) г. Тула, ул. Каракозова – ул. Марата (в центр)",0,0,17.03.2025,13:00:00,18.95626591666667,235,37.6519663602691,54.207249085056
"(2022) г. Тула, ул. Каракозова – ул. Марата (в центр)",0,0,17.03.2025,14:00:00,20.441338416666664,245,37.6519663602691,54.207249085056
"(2022) г. Тула, ул. Каракозова – ул. Марата (в центр)",0,0,17.03.2025,15:00:00,18.421518,29,37.6519663602691,54.207249085056
"(2022) г. Тула, ул. Каракозова – ул. Марата (в центр)",0,1,17.03.2025,00:00:00,6.231653833333333,5,37.6519663602691,54.207249085056
"(2022) г. Тула, ул. Каракозова – ул. Марата (в центр)",0,1,17.03.2025,01:00:00,3.8265887500000004,4,37.6519663602691,54.207249085056
"(2022) г. Тула, ул. Каракозова – ул. Марата (в центр)",0,1,17.03.2025,02:00:00,5.433795750000001,5,37.6519663602691,54.207249085056
"(2022) г. Тула, ул. Каракозова – ул. Марата (в центр)",0,1,17.03.2025,03:00:00,6.403510999999999,2,37.6519663602691,54.207249085056
"(2022) г. Тула, ул. Каракозова – ул. Марата (в центр)",0,1,17.03.2025,04:00:00,3.221694166666667,1,37.6519663602691,54.207249085056
"(2022) г. Тула, ул. Каракозова – ул. Марата (в центр)",0,1,17.03.2025,05:00:00,4.0877015000000005,1,37.6519663602691,54.207249085056
"(2022) г. Тула, ул. Каракозова – ул. Марата (в центр)",0,1,17.03.2025,06:00:00,15.562205650000001,122,37.6519663602691,54.207249085056
"(2022) г. Тула, ул. Каракозова – ул. Марата (в центр)",0,1,17.03.2025,07:00:00,13.927146883333334,417,37.6519663602691,54.207249085056
"(2022) г. Тула, ул. Каракозова – ул. Марата (в центр)",0,1,17.03.2025,08:00:00,12.518658383333333,419,37.6519663602691,54.207249085056
"(2022) г. Тула, ул. Каракозова – ул. Марата (в центр)",0,1,17.03.2025,09:00:00,16.366736750000005,361,37.6519663602691,54.207249085056
"(2022) г. Тула, ул. Каракозова – ул. Марата (в центр)",0,1,17.03.2025,10:00:00,19.736472000000003,270,37.6519663602691,54.207249085056
"(2022) г. Тула, ул. Каракозова – ул. Марата (в центр)",0,1,17.03.2025,11:00:00,16.280957974999996,278,37.6519663602691,54.207249085056
"(2022) г. Тула, ул. Каракозова – ул. Марата (в центр)",0,1,17.03.2025,12:00:00,18.19090841666667,306,37.6519663602691,54.207249085056
"(2022) г. Тула, ул. Каракозова – ул. Марата (в центр)",0,1,17.03.2025,13:00:00,21.575714083333335,250,37.6519663602691,54.207249085056
"(2022) г. Тула, ул. Каракозова – ул. Марата (в центр)",0,1,17.03.2025,14:00:00,18.487503083333333,228,37.6519663602691,54.207249085056
"(2022) г. Тула, ул. Каракозова – ул. Марата (в центр)",0,1,17.03.2025,15:00:00,12.004716,12,37.6519663602691,54.207249085056
"(2022) г. Тула, ул. Каракозова – ул. Марата (в центр)",0,2,17.03.2025,03:00:00,0.7324104166666666,1,37.6519663602691,54.207249085056
"(2022) г. Тула, ул. Каракозова – ул. Марата (в центр)",0,2,17.03.2025,06:00:00,2.8948505499999997,19,37.6519663602691,54.207249085056
"(2022) г. Тула, ул. Каракозова – ул. Марата (в центр)",0,2,17.03.2025,07:00:00,6.180850583333332,63,37.6519663602691,54.207249085056
"(2022) г. Тула, ул. Каракозова – ул. Марата (в центр)",0,2,17.03.2025,08:00:00,10.275985458333333,81,37.6519663602691,54.207249085056
"(2022) г. Тула, ул. Каракозова – ул. Марата (в центр)",0,2,17.03.2025,09:00:00,7.551811308333332,36,37.6519663602691,54.207249085056
"(2022) г. Тула, ул. Каракозова – ул. Марата (в центр)",0,2,17.03.2025,10:00:00,3.5147271166666663,14,37.6519663602691,54.207249085056
"(2022) г. Тула, ул. Каракозова – ул. Марата (в центр)",0,2,17.03.2025,11:00:00,4.9889544416666665,30,37.6519663602691,54.207249085056
"(2022) г. Тула, ул. Каракозова – ул. Марата (в центр)",0,2,17.03.2025,12:00:00,1.93902605,30,37.6519663602691,54.207249085056
"(2022) г. Тула, ул. Каракозова – ул. Марата (в центр)",0,2,17.03.2025,13:00:00,3.6657546666666665,26,37.6519663602691,54.207249085056
"(2022) г. Тула, ул. Каракозова – ул. Марата (в центр)",0,2,17.03.2025,14:00:00,3.19883215,21,37.6519663602691,54.207249085056
"(2023) г. Тула, ул. Фридриха Энгельса – ул. Льва Толстого (из центра)",0,0,17.03.2025,06:00:00,16.296006000000002,96,37.6042908576568,54.1847713238571
"(2023) г. Тула, ул. Фридриха Энгельса – ул. Льва Толстого (из центра)",0,0,17.03.2025,07:00:00,25.834528666666667,405,37.6042908576568,54.1847713238571
"(2023) г. Тула, ул. Фридриха Энгельса – ул. Льва Толстого (из центра)",0,0,17.03.2025,08:00:00,21.684322500000004,536,37.6042908576568,54.1847713238571
"(2023) г. Тула, ул. Фридриха Энгельса – ул. Льва Толстого (из центра)",0,0,17.03.2025,09:00:00,23.091740416666667,484,37.6042908576568,54.1847713238571
"(2023) г. Тула, ул. Фридриха Энгельса – ул. Льва Толстого (из центра)",0,0,17.03.2025,10:00:00,19.800383333333333,412,37.6042908576568,54.1847713238571
"(2023) г. Тула, ул. Фридриха Энгельса – ул. Льва Толстого (из центра)",0,0,17.03.2025,11:00:00,22.531975583333335,479,37.6042908576568,54.1847713238571
"(2023) г. Тула, ул. Фридриха Энгельса – ул. Льва Толстого (из центра)",0,0,17.03.2025,12:00:00,23.06100204166667,430,37.6042908576568,54.1847713238571
"(2023) г. Тула, ул. Фридриха Энгельса – ул. Льва Толстого (из центра)",0,0,17.03.2025,13:00:00,23.117034083333333,457,37.6042908576568,54.1847713238571
"(2023) г. Тула, ул. Фридриха Энгельса – ул. Льва Толстого (из центра)",0,0,17.03.2025,14:00:00,22.62158375,454,37.6042908576568,54.1847713238571
"(2023) г. Тула, ул. Болдина – 1–я Трубная ул. (о тул. 2–я Трубная)",0,0,17.03.2025,07:00:00,2.722047208333333,83,37.5733144961338,54.1813117211937
"(2023) г. Тула, ул. Болдина – 1–я Трубная ул. (о тул. 2–я Трубная)",0,0,17.03.2025,08:00:00,13.262371416666667,270,37.5733144961338,54.1813117211937
"(2023) г. Тула, ул. Болдина – 1–я Трубная ул. (о тул. 2–я Трубная)",0,0,17.03.2025,09:00:00,12.100134308333331,480,37.5733144961338,54.1813117211937
"(2023) г. Тула, ул. Болдина – 1–я Трубная ул. (о тул. 2–я Трубная)",0,0,17.03.2025,10:00:00,11.203100191666666,516,37.5733144961338,54.1813117211937
"(2023) г. Тула, ул. Болдина – 1–я Трубная ул. (о тул. 2–я Трубная)",0,0,17.03.2025,11:00:00,9.96032415,442,37.5733144961338,54.1813117211937
"(2023) г. Тула, ул. Болдина – 1–я Трубная ул. (о тул. 2–я Трубная)",0,0,17.03.2025,12:00:00,11.688897983333334,447,37.5733144961338,54.1813117211937
"(2023) г. Тула, ул. Болдина – 1–я Трубная ул. (о тул. 2–я Трубная)",0,0,17.03.2025,13:00:00,11.378308500000001,449,37.5733144961338,54.1813117211937
"(2023) г. Тула, ул. Болдина – 1–я Трубная ул. (о тул. 2–я Трубная)",0,0,17.03.2025,14:00:00,3.407656916666667,145,37.5733144961338,54.1813117211937
"(2023) г. Тула, Ложевая ул. – ул. Марата (от ул. Степанова)",0,0,17.03.2025,06:00:00,8.70820695,20,37.6455452851492,54.2010637979631
"(2023) г. Тула, Ложевая ул. – ул. Марата (от ул. Степанова)",0,0,17.03.2025,07:00:00,30.304269916666666,54,37.6455452851492,54.2010637979631
"(2023) г. Тула, Ложевая ул. – ул. Марата (от ул. Степанова)",0,0,17.03.2025,08:00:00,19.761012083333338,102,37.6455452851492,54.2010637979631
"(2023) г. Тула, Ложевая ул. – ул. Марата (от ул. Степанова)",0,0,17.03.2025,09:00:00,24.06399525,61,37.6455452851492,54.2010637979631
"(2023) г. Тула, Ложевая ул. – ул. Марата (от ул. Степанова)",0,0,17.03.2025,10:00:00,26.83323683333333,52,37.6455452851492,54.2010637979631
"(2023) г. Тула, Ложевая ул. – ул. Марата (от ул. Степанова)",0,0,17.03.2025,11:00:00,26.98491566666667,55,37.6455452851492,54.2010637979631
"(2023) г. Тула, Ложевая ул. – ул. Марата (от ул. Степанова)",0,0,17.03.2025,12:00:00,18.868211458333338,83,37.6455452851492,54.2010637979631
"(2023) г. Тула, Ложевая ул. – ул. Марата (от ул. Степанова)",0,0,17.03.2025,13:00:00,22.42317745833333,80,37.6455452851492,54.2010637979631
"(2023) г. Тула, Ложевая ул. – ул. Марата (от ул. Степанова)",0,0,17.03.2025,14:00:00,13.7911735,42,37.6455452851492,54.2010637979631
"(2023) г. Тула, Ложевая ул. – ул. Марата (от ул. Степанова)",0,1,17.03.2025,06:00:00,8.191048058333333,30,37.6455452851492,54.2010637979631
"(2023) г. Тула, Ложевая ул. – ул. Марата (от ул. Степанова)",0,1,17.03.2025,07:00:00,17.795744058333334,156,37.6455452851492,54.2010637979631
"(2023) г. Тула, Ложевая ул. – ул. Марата (от ул. Степанова)",0,1,17.03.2025,08:00:00,23.774787916666668,161,37.6455452851492,54.2010637979631
"(2023) г. Тула, Ложевая ул. – ул. Марата (от ул. Степанова)",0,1,17.03.2025,09:00:00,20.5578625,139,37.6455452851492,54.2010637979631
"(2023) г. Тула, Ложевая ул. – ул. Марата (от ул. Степанова)",0,1,17.03.2025,10:00:00,19.865505499999998,123,37.6455452851492,54.2010637979631
"(2023) г. Тула, Ложевая ул. – ул. Марата (от ул. Степанова)",0,1,17.03.2025,11:00:00,16.609630083333332,110,37.6455452851492,54.2010637979631
"(2023) г. Тула, Ложевая ул. – ул. Марата (от ул. Степанова)",0,1,17.03.2025,12:00:00,19.479843083333332,138,37.6455452851492,54.2010637979631
"(2023) г. Тула, Ложевая ул. – ул. Марата (от ул. Степанова)",0,1,17.03.2025,13:00:00,16.5957255,147,37.6455452851492,54.2010637979631
"(2023) г. Тула, Ложевая ул. – ул. Марата (от ул. Степанова)",0,1,17.03.2025,14:00:00,7.189444583333334,66,37.6455452851492,54.2010637979631
"(2023) г. Тула, Ложевая ул. – ул. Марата (от ул. Степанова)",0,2,17.03.2025,07:00:00,8.456473325,12,37.6455452851492,54.2010637979631
"(2023) г. Тула, Ложевая ул. – ул. Марата (от ул. Степанова)",0,2,17.03.2025,09:00:00,2.639844083333333,9,37.6455452851492,54.2010637979631
"(2023) г. Тула, Ложевая ул. – ул. Марата (от ул. Степанова)",0,2,17.03.2025,10:00:00,1.2372828583333335,8,37.6455452851492,54.2010637979631
"(2023) г. Тула, Ложевая ул. – ул. Марата (от ул. Степанова)",0,2,17.03.2025,11:00:00,0.26205458333333337,4,37.6455452851492,54.2010637979631
"(2023) г. Тула, Ложевая ул. – ул. Марата (от ул. Степанова)",0,2,17.03.2025,14:00:00,0.16577924999999993,3,37.6455452851492,54.2010637979631
"(2024) г. Тула, Советская ул. - Мосина ул. (к Заречному мосту)",0,0,17.03.2025,06:00:00,9.43292175,215,37.6146920996176,54.20067423456
"(2024) г. Тула, Советская ул. - Мосина ул. (к Заречному мосту)",0,0,17.03.2025,07:00:00,32.25335833333333,634,37.6146920996176,54.20067423456
"(2024) г. Тула, Советская ул. - Мосина ул. (к Заречному мосту)",0,0,17.03.2025,08:00:00,26.808640416666666,662,37.6146920996176,54.20067423456
"(2024) г. Тула, Советская ул. - Мосина ул. (к Заречному мосту)",0,0,17.03.2025,09:00:00,24.69481991666667,553,37.6146920996176,54.20067423456
"(2024) г. Тула, Советская ул. - Мосина ул. (к Заречному мосту)",0,0,17.03.2025,10:00:00,27.557397999999996,450,37.6146920996176,54.20067423456
"(2024) г. Тула, Советская ул. - Мосина ул. (к Заречному мосту)",0,0,17.03.2025,11:00:00,24.134236333333334,451,37.6146920996176,54.20067423456
"(2024) г. Тула, Советская ул. - Мосина ул. (к Заречному мосту)",0,0,17.03.2025,12:00:00,28.2950945,449,37.6146920996176,54.20067423456
"(2024) г. Тула, Советская ул. - Мосина ул. (к Заречному мосту)",0,0,17.03.2025,13:00:00,29.568769,500,37.6146920996176,54.20067423456
"(2024) г. Тула, Советская ул. - Мосина ул. (к Заречному мосту)",0,0,17.03.2025,14:00:00,25.647209333333333,453,37.6146920996176,54.20067423456
"(2024) г. Тула, Советская ул. - Мосина ул. (к Заречному мосту)",0,0,17.03.2025,15:00:00,32.31564,35,37.6146920996176,54.20067423456
"(2024) г. Тула, Советская ул. - Мосина ул. (к Заречному мосту)",0,1,17.03.2025,06:00:00,8.73053985,169,37.6146920996176,54.20067423456
"(2024) г. Тула, Советская ул. - Мосина ул. (к Заречному мосту)",0,1,17.03.2025,07:00:00,18.681975041666664,386,37.6146920996176,54.20067423456
"(2024) г. Тула, Советская ул. - Мосина ул. (к Заречному мосту)",0,1,17.03.2025,08:00:00,25.57090525,701,37.6146920996176,54.20067423456
"(2024) г. Тула, Советская ул. - Мосина ул. (к Заречному мосту)",0,1,17.03.2025,09:00:00,21.741945166666667,447,37.6146920996176,54.20067423456
"(2024) г. Тула, Советская ул. - Мосина ул. (к Заречному мосту)",0,1,17.03.2025,10:00:00,20.55664175,380,37.6146920996176,54.20067423456
"(2024) г. Тула, Советская ул. - Мосина ул. (к Заречному мосту)",0,1,17.03.2025,11:00:00,20.016106416666666,359,37.6146920996176,54.20067423456
"(2024) г. Тула, Советская ул. - Мосина ул. (к Заречному мосту)",0,1,17.03.2025,12:00:00,20.180692,365,37.6146920996176,54.20067423456
"(2024) г. Тула, Советская ул. - Мосина ул. (к Заречному мосту)",0,1,17.03.2025,13:00:00,18.284366499999997,372,37.6146920996176,54.20067423456
"(2024) г. Тула, Советская ул. - Мосина ул. (к Заречному мосту)",0,1,17.03.2025,14:00:00,19.30678783333333,383,37.6146920996176,54.20067423456
"(2024) г. Тула, Советская ул. - Мосина ул. (к Заречному мосту)",0,1,17.03.2025,15:00:00,11.206435,36,37.6146920996176,54.20067423456
"(2024) г. Тула, Советская ул. - Мосина ул. (к Заречному мосту)",0,2,17.03.2025,06:00:00,10.271014775,245,37.6146920996176,54.20067423456
"(2024) г. Тула, Советская ул. - Мосина ул. (к Заречному мосту)",0,2,17.03.2025,07:00:00,22.411186641666664,521,37.6146920996176,54.20067423456
"(2024) г. Тула, Советская ул. - Мосина ул. (к Заречному мосту)",0,2,17.03.2025,08:00:00,25.223178166666667,689,37.6146920996176,54.20067423456
"(2024) г. Тула, Советская ул. - Мосина ул. (к Заречному мосту)",0,2,17.03.2025,09:00:00,29.904018916666672,650,37.6146920996176,54.20067423456
"(2024) г. Тула, Советская ул. - Мосина ул. (к Заречному мосту)",0,2,17.03.2025,10:00:00,33.54909633333333,627,37.6146920996176,54.20067423456
"(2024) г. Тула, Советская ул. - Мосина ул. (к Заречному мосту)",0,2,17.03.2025,11:00:00,34.287182416666674,530,37.6146920996176,54.20067423456
"(2024) г. Тула, Советская ул. - Мосина ул. (к Заречному мосту)",0,2,17.03.2025,12:00:00,32.5113425,527,37.6146920996176,54.20067423456
"(2024) г. Тула, Советская ул. - Мосина ул. (к Заречному мосту)",0,2,17.03.2025,13:00:00,31.640195500000004,565,37.6146920996176,54.20067423456
"(2024) г. Тула, Советская ул. - Мосина ул. (к Заречному мосту)",0,2,17.03.2025,14:00:00,29.349830499999996,604,37.6146920996176,54.20067423456
"(2024) г. Тула, Советская ул. - Мосина ул. (к Заречному мосту)",0,2,17.03.2025,15:00:00,33.772316000000004,44,37.6146920996176,54.20067423456
"(2024) г. Тула, Советская ул. - Мосина ул. (к Заречному мосту)",0,3,17.03.2025,06:00:00,8.35153075,246,37.6146920996176,54.20067423456
"(2024) г. Тула, Советская ул. - Мосина ул. (к Заречному мосту)",0,3,17.03.2025,07:00:00,10.865347762499999,427,37.6146920996176,54.20067423456
"(2024) г. Тула, Советская ул. - Мосина ул. (к Заречному мосту)",0,3,17.03.2025,08:00:00,21.56390325,729,37.6146920996176,54.20067423456
"(2024) г. Тула, Советская ул. - Мосина ул. (к Заречному мосту)",0,3,17.03.2025,09:00:00,34.473257999999994,514,37.6146920996176,54.20067423456
"(2024) г. Тула, Советская ул. - Мосина ул. (к Заречному мосту)",0,3,17.03.2025,10:00:00,29.268766166666666,497,37.6146920996176,54.20067423456
"(2024) г. Тула, Советская ул. - Мосина ул. (к Заречному мосту)",0,3,17.03.2025,11:00:00,30.7694485,392,37.6146920996176,54.20067423456
"(2024) г. Тула, Советская ул. - Мосина ул. (к Заречному мосту)",0,3,17.03.2025,12:00:00,33.74137083333333,374,37.6146920996176,54.20067423456
"(2024) г. Тула, Советская ул. - Мосина ул. (к Заречному мосту)",0,3,17.03.2025,13:00:00,35.50833683333334,407,37.6146920996176,54.20067423456
"(2024) г. Тула, Советская ул. - Мосина ул. (к Заречному мосту)",0,3,17.03.2025,14:00:00,29.9305485,448,37.6146920996176,54.20067423456
"(2024) г. Тула, Советская ул. - Мосина ул. (к Заречному мосту)",0,3,17.03.2025,15:00:00,20.746492,41,37.6146920996176,54.20067423456
"(2023) г. Тула, ул. Болдина – ул. З. Космодемьянской (к ул. Мира)",1,0,17.03.2025,06:00:00,3.739897325,42,37.5737373626542,54.1752460065214
"(2023) г. Тула, ул. Болдина – ул. З. Космодемьянской (к ул. Мира)",1,0,17.03.2025,07:00:00,7.337632308333333,111,37.5737373626542,54.1752460065214
"(2023) г. Тула, ул. Болдина – ул. З. Космодемьянской (к ул. Мира)",1,0,17.03.2025,08:00:00,4.8060054999999995,159,37.5737373626542,54.1752460065214
"(2023) г. Тула, ул. Болдина – ул. З. Космодемьянской (к ул. Мира)",1,0,17.03.2025,09:00:00,6.183385241666667,123,37.5737373626542,54.1752460065214
"(2023) г. Тула, ул. Болдина – ул. З. Космодемьянской (к ул. Мира)",1,0,17.03.2025,10:00:00,4.978680066666667,91,37.5737373626542,54.1752460065214
"(2023) г. Тула, ул. Болдина – ул. З. Космодемьянской (к ул. Мира)",1,0,17.03.2025,11:00:00,5.379455024999999,102,37.5737373626542,54.1752460065214
